Gene Name,Product Annotation,BaseMean,BaseMeanA,BaseMeanB,Fold Change,log2 Fold-Change,P-value,FDR,Effect
FQ312003_intergenic_3873924_3873996,FQ312003_intergenic_3873924_3873996,4.683551608,1.180152872,7.019150765,5.947662316,2.572322739,0.004581672,0.041444167,Upregulated
FQ312003_intergenic_3876775_3876903,FQ312003_intergenic_3876775_3876903,2.786723124,0.20249047,4.509544893,22.27040558,4.477055927,0.01003934,0.075992227,Upregulated
FQ312003_intergenic_3923753_3923937,FQ312003_intergenic_3923753_3923937,5.142442256,0.445175088,8.273953701,18.58584166,4.216132117,8.32E-06,0.000195627,Upregulated
FQ312003_intergenic_3964008_3964027,FQ312003_intergenic_3964008_3964027,2.780845974,0.187797596,4.509544893,24.01279345,4.585731339,0.012359544,0.089613548,Upregulated
FQ312003_intergenic_397604_397995,FQ312003_intergenic_397604_397995,14.98802883,0.237280418,24.8218611,104.6098171,6.708874438,0.004544071,0.04116098,Upregulated
FQ312003_intergenic_4008934_4008975,FQ312003_intergenic_4008934_4008975,2.732005105,0.065695423,4.509544893,68.64321255,6.101045168,0.001898513,0.020189061,Upregulated
FQ312003_intergenic_4031699_4031898,FQ312003_intergenic_4031699_4031898,48.68385383,116.0630214,3.764408808,0.032434179,-4.94634127,1.46E-06,4.69E-05,Downregulated
FQ312003_intergenic_4033563_4033583,FQ312003_intergenic_4033563_4033583,3.586284074,0.319188443,5.764347829,18.05938768,4.174677073,0.00116836,0.013335207,Upregulated
FQ312003_intergenic_4069436_4069464,FQ312003_intergenic_4069436_4069464,5.735493322,0.045598349,9.528756637,208.9715276,7.707162578,3.84E-05,0.000731944,Upregulated
FQ312003_intergenic_4146288_4146330,FQ312003_intergenic_4146288_4146330,47.99402457,108.3386311,7.764286849,0.071666835,-3.802550538,5.03E-05,0.00093177,Downregulated
FQ312003_intergenic_4167601_4167861,FQ312003_intergenic_4167601_4167861,82.44576495,180.2009479,17.275643,0.095868769,-3.382795286,1.29E-05,0.000289902,Downregulated
FQ312003_intergenic_4193622_4193864,FQ312003_intergenic_4193622_4193864,10.58962933,2.416712494,16.03824055,6.636387484,2.730398125,0.005417898,0.047370395,Upregulated
FQ312003_intergenic_4232471_4232558,FQ312003_intergenic_4232471_4232558,7.943536895,3.68350288,10.78355957,2.927528476,1.549683204,0.00340752,0.032966246,Upregulated
FQ312003_intergenic_4318205_4318502,FQ312003_intergenic_4318205_4318502,37.40735578,82.9896633,7.019150765,0.084578615,-3.563563257,0.003146304,0.030989197,Downregulated
FQ312003_intergenic_4354637_4354696,FQ312003_intergenic_4354637_4354696,6.854405848,0.60747141,11.01902881,18.13917269,4.181036752,0.000476979,0.006466581,Upregulated
FQ312003_intergenic_436345_436534,FQ312003_intergenic_436345_436534,62.44874284,145.5931309,7.019150765,0.048210728,-4.374501989,0.000514871,0.006815946,Downregulated
FQ312003_intergenic_4381408_4381883,FQ312003_intergenic_4381408_4381883,107.5964677,214.9114316,36.0531585,0.167758217,-2.575544665,8.06E-05,0.001413906,Downregulated
FQ312003_intergenic_4398253_4398302,FQ312003_intergenic_4398253_4398302,3.484886866,0.065695423,5.764347829,87.74352238,6.455220718,3.73E-05,0.000716869,Upregulated
FQ312003_intergenic_4445622_4445684,FQ312003_intergenic_4445622_4445684,4.276408987,0.162296322,7.019150765,43.24898244,5.434594284,5.85E-06,0.000146124,Upregulated
FQ312003_intergenic_4463153_4463495,FQ312003_intergenic_4463153_4463495,7.800744524,2.208817824,11.52869566,5.219396337,2.383882958,0.00510649,0.045236636,Upregulated
FQ312003_intergenic_4474779_4474841,FQ312003_intergenic_4474779_4474841,4.401922684,0.476080564,7.019150765,14.74361967,3.882018856,0.000200997,0.003071313,Upregulated
FQ312003_intergenic_4534811_4534955,FQ312003_intergenic_4534811_4534955,9.21012498,0.850156028,14.78343761,17.38908756,4.120110328,5.84E-07,2.08E-05,Upregulated
FQ312003_intergenic_4553815_4553880,FQ312003_intergenic_4553815_4553880,12.5825862,1.769891952,19.79104903,11.18206623,3.483114891,0.000487837,0.006551246,Upregulated
FQ312003_intergenic_458212_458320,FQ312003_intergenic_458212_458320,68.09153694,127.7868346,28.29467181,0.221420868,-2.1751369,0.000988611,0.011755487,Downregulated
FQ312003_intergenic_4593013_4593213,FQ312003_intergenic_4593013_4593213,45.81147144,92.37092266,14.77183729,0.159918694,-2.644589502,0.007906782,0.063370529,Downregulated
FQ312003_intergenic_4595130_4595304,FQ312003_intergenic_4595130_4595304,18.71367637,31.39075233,10.2622924,0.326920881,-1.612986569,0.001070872,0.012506258,Downregulated
FQ312003_intergenic_4662134_4662300,FQ312003_intergenic_4662134_4662300,53.23996976,107.9248594,16.78337663,0.155509831,-2.684922309,0.013298632,0.09515651,Downregulated
FQ312003_intergenic_4745170_4745263,FQ312003_intergenic_4745170_4745263,6.667944209,1.25902144,10.27389272,8.160220621,3.028608158,0.006213754,0.052776563,Upregulated
FQ312003_intergenic_477195_477303,FQ312003_intergenic_477195_477303,51.31193624,103.1221761,16.77177631,0.16263986,-2.620247214,0.00407171,0.038095824,Downregulated
FQ312003_intergenic_4776468_4776855,FQ312003_intergenic_4776468_4776855,62.09900349,151.4830999,2.509605872,0.016566903,-5.915552229,5.12E-06,0.000130178,Downregulated
FQ312003_intergenic_4777565_4777973,FQ312003_intergenic_4777565_4777973,113.5843668,268.550078,10.27389272,0.038256897,-4.708136321,1.13E-06,3.75E-05,Downregulated
FQ312003_intergenic_4801235_4801291,FQ312003_intergenic_4801235_4801291,2.495756699,0.592778536,3.764408808,6.35044722,2.666858195,0.00574929,0.049670222,Upregulated
FQ312003_intergenic_4812377_4812599,FQ312003_intergenic_4812377_4812599,9.010963145,1.469955568,14.03830153,9.55015365,3.255523944,0.010021455,0.075944743,Upregulated
FQ312003_intergenic_4826173_4826649,FQ312003_intergenic_4826173_4826649,10.1060143,3.089879327,14.78343761,4.784470864,2.258359379,0.004299097,0.039600134,Upregulated
FQ312003_intergenic_4836111_4836411,FQ312003_intergenic_4836111_4836411,132.6344405,255.7018113,50.58952655,0.197845789,-2.337551738,0.003399179,0.032934267,Downregulated
FQ312003_intergenic_4845562_4845670,FQ312003_intergenic_4845562_4845670,22.46902041,40.77911243,10.2622924,0.25165561,-1.990477338,0.011404366,0.083708816,Downregulated
FQ312003_intergenic_4876953_4877251,FQ312003_intergenic_4876953_4877251,97.6588483,233.6270949,7.013350603,0.030019423,-5.057959939,0.000755659,0.009395451,Downregulated
FQ312003_intergenic_510076_510124,FQ312003_intergenic_510076_510124,2.750244444,0.111293772,4.509544893,40.5192924,5.340537075,0.003934893,0.03718815,Upregulated
FQ312003_intergenic_523885_524014,FQ312003_intergenic_523885_524014,102.4373381,194.5021904,41.06076992,0.211106979,-2.243953818,0.00750812,0.060846474,Downregulated
FQ312003_intergenic_527491_527568,FQ312003_intergenic_527491_527568,90.61166369,222.7647504,2.509605872,0.011265723,-6.471916343,0.000154861,0.002471869,Downregulated
FQ312003_intergenic_617261_618027,FQ312003_intergenic_617261_618027,52.03687217,114.6813413,10.27389272,0.089586437,-3.480575864,0.004393906,0.040246705,Downregulated
FQ312003_intergenic_631598_631624,FQ312003_intergenic_631598_631624,3.563721374,0.262781692,5.764347829,21.93588059,4.455220718,0.000793364,0.009734708,Upregulated
FQ312003_intergenic_643352_643439,FQ312003_intergenic_643352_643439,1.568520372,0.156892121,2.509605872,15.99574189,3.999616002,0.00665772,0.055466898,Upregulated
FQ312003_intergenic_725955_725970,FQ312003_intergenic_725955_725970,5.047530089,0.207894671,8.273953701,39.79877732,5.314652205,3.43E-07,1.28E-05,Upregulated
FQ312003_intergenic_737334_738299,FQ312003_intergenic_737334_738299,79.26888446,156.0573066,28.07660306,0.179912134,-2.474635603,0.008349849,0.065872153,Downregulated
FQ312003_intergenic_756308_756488,FQ312003_intergenic_756308_756488,93.65785317,227.3890158,4.503744731,0.019806343,-5.657893697,2.65E-16,5.78E-14,Downregulated
FQ312003_intergenic_765039_765699,FQ312003_intergenic_765039_765699,126.4211608,298.7598584,11.52869566,0.038588503,-4.695685117,3.51E-10,2.58E-08,Downregulated
FQ312003_intergenic_797045_797352,FQ312003_intergenic_797045_797352,82.38758431,198.4401432,5.019211744,0.025293329,-5.305099283,2.45E-11,2.32E-09,Downregulated
FQ312003_intergenic_807408_808889,FQ312003_intergenic_807408_808889,166.0142794,320.3700567,63.11042785,0.19699228,-2.343789004,0.003112204,0.03069957,Downregulated
FQ312003_intergenic_832525_832542,FQ312003_intergenic_832525_832542,1.550281032,0.111293772,2.509605872,22.54938282,4.495016042,0.003934891,0.03718815,Upregulated
FQ312003_intergenic_833342_833620,FQ312003_intergenic_833342_833620,11.31662562,1.587498556,17.80271034,11.21431592,3.487269713,0.009522796,0.073470526,Upregulated
FQ312003_intergenic_840902_841023,FQ312003_intergenic_840902_841023,7.145682088,0.571161734,11.52869566,20.18464294,4.335186161,1.32E-06,4.30E-05,Upregulated
FQ312003_intergenic_88257_88636,FQ312003_intergenic_88257_88636,5.836890529,0.299091368,9.528756637,31.85901581,4.993629795,4.41E-08,2.00E-06,Upregulated
FQ312003_intergenic_886256_886461,FQ312003_intergenic_886256_886461,10.43420488,0.910447251,16.78337663,18.4342109,4.204313756,9.23E-07,3.12E-05,Upregulated
FQ312003_intergenic_932915_933160,FQ312003_intergenic_932915_933160,12.13174868,25.44725878,3.254741957,0.127901476,-2.966895182,0.00047857,0.006466581,Downregulated
FQ312003_intergenic_9993_10041,FQ312003_intergenic_9993_10041,6.24835651,1.32775632,9.528756637,7.176585411,2.843297579,0.006673931,0.05553118,Upregulated
frdB,"fumarate reductase, iron-sulfur protein",36.99212399,68.44904989,16.02084007,0.234054966,-2.095080718,0.004309251,0.03963784,Downregulated
fruB,"pts system, fructose-specific IIA/FPR component",34.28970929,2.293765305,55.62033862,24.24848719,4.599822838,0.007752605,0.062287513,Upregulated
ftsB,Cell division protein ftsB homolog.,39.73052724,85.81508391,9.007489462,0.104963942,-3.252034292,5.57E-06,0.000141152,Downregulated
ftsX,cell division protein,40.30649988,11.31852423,59.63181698,5.268515204,2.397396433,1.43E-05,0.000313223,Upregulated
fur,ferric uptake regulation protein,116.3701342,260.1210577,20.53618512,0.078948568,-3.662943084,5.51E-16,1.06E-13,Downregulated
galF,UTP-glucose-1-phosphate uridylyltransferase,97.83866041,179.2062864,43.59357643,0.243259192,-2.039433774,0.001009578,0.011961304,Downregulated
gatD,galactitol-1-phosphate dehydrogenase,22.25638029,6.76172879,32.58614795,4.819203633,2.268794763,0.000791433,0.009729267,Upregulated
gcl,glyoxylate carboligase,55.85247452,4.304147435,90.21802591,20.96071923,4.389616316,0.001511041,0.016692923,Upregulated
gcvT,Aminomethyltransferase,166.2181174,315.6036428,66.6277671,0.211112161,-2.243918407,4.77E-07,1.71E-05,Downregulated
glgC,glucose-1-phosphate adenylyltransferase,131.1157558,239.4941691,58.86348025,0.245782519,-2.024545783,0.000504908,0.006711587,Downregulated
glgS,glycogen synthesis protein GlgS,168.0856502,393.1742566,18.02657925,0.045848829,-4.446971303,1.84E-09,1.17E-07,Downregulated
glmU,UDP-N-acetylglucosamine pyrophosphorylase,137.2530006,259.3313892,55.86740818,0.215428639,-2.214718042,7.29E-05,0.001298382,Downregulated
glnK,nitrogen regulatory protein P-II,8.625775333,0.506986039,14.03830153,27.68972013,4.791278567,2.32E-06,6.73E-05,Upregulated
gloA,lactoylglutathione lyase,40.97553407,87.02799609,10.27389272,0.118052732,-3.082496663,0.000978768,0.011676534,Downregulated
glpA,anaerobic glycerol-3-phosphate dehydrogenase subunit A,581.5476213,1217.888065,157.3206589,0.129174974,-2.952601504,1.83E-10,1.41E-08,Downregulated
glpC,anaerobic glycerol-3-phosphate dehydrogenase subunit C,275.5697526,612.2407905,51.12239405,0.08350047,-3.582071863,4.02E-20,1.88E-17,Downregulated
glpD,aerobic glycerol-3-phosphate dehydrogenase,1296.929147,2877.336839,243.3240189,0.084565705,-3.563783479,0.000432588,0.006006637,Downregulated
glpT,glycerol-3-phosphate transporter,279.3153809,571.9959399,84.19500821,0.147195115,-2.764198301,1.32E-11,1.31E-09,Downregulated
gltA,citrate synthase,359.9021259,694.2428007,137.0083427,0.197349317,-2.341176567,4.29E-10,3.08E-08,Downregulated
glxK,glycerate kinase,21.43289513,3.938515627,33.0958148,8.403118823,3.070924884,2.65E-14,4.22E-12,Upregulated
gmk,5'guanylate kinase,77.03818753,148.2625565,29.5552749,0.199344161,-2.326666748,4.75E-05,0.000890202,Downregulated
gntK,putative gluconokinase,11.01540399,2.716648879,16.5479074,6.091294142,2.606748772,1.78E-06,5.48E-05,Upregulated
gpB,bacteriophage late control gene,34.51170964,74.63284381,7.764286849,0.10403311,-3.264885336,0.000665765,0.008471019,Downregulated
gpJ,bacteriophage baseplate assembly protein,18.75623115,1.028664952,30.57460861,29.72261139,4.89348897,5.06E-09,2.93E-07,Upregulated
gpP,replication protein P,20.11438194,8.188450753,28.06500274,3.427388597,1.777109774,0.000104051,0.001762942,Upregulated
gpW,bacteriophage baseplate assembly protein,8.518500976,0.238800146,14.03830153,58.78682139,5.877420868,0.013082813,0.094023733,Upregulated
greB,transcription elongation factor GreB,46.10389785,96.10189722,12.77189827,0.132899543,-2.911591946,0.00034276,0.004937559,Downregulated
grpE,heat shock protein GrpE (heat shock protein b25.3) (hsp24),72.23160201,133.6080882,31.31394453,0.234371623,-2.093130189,0.000803356,0.009838851,Downregulated
grxC,glutaredoxin 3,33.96767418,81.15477664,2.509605872,0.030923699,-5.015143297,5.64E-05,0.00103393,Downregulated
gst,glutathione S-transferase,176.8055189,326.325504,77.12552873,0.236345391,-2.081031366,1.38E-05,0.00030695,Downregulated
gtgE,bacteriophage encoded virulence factor,62.72219887,145.5122707,7.528817616,0.051740087,-4.272573697,1.67E-05,0.000354907,Downregulated
hemB,delta-aminolevulinic acid dehydratase,132.6840985,247.1620343,56.3654747,0.228050699,-2.132573502,0.00010137,0.001721971,Downregulated
hha,haemolysin expression modulating protein,314.1953456,775.7241382,6.509483913,0.008391493,-6.896856717,0.00084007,0.010231016,Downregulated
hilD,AraC-family transcriptional regulator,374.0804721,904.3795021,20.54778544,0.022720313,-5.459873474,7.01E-16,1.27E-13,Downregulated
himD,integration host factor beta-subunit (IHF-beta),46.66794342,109.9055412,4.509544893,0.041031097,-4.607138473,1.31E-08,6.71E-07,Downregulated
hisA,1-,33.79801248,4.417635648,53.38493037,12.0845028,3.595086212,0.009207224,0.071684816,Upregulated
hisD,histidinol dehydrogenase,57.06821912,11.06722565,87.7355481,7.927510551,2.986867892,0.009537688,0.073470526,Upregulated
hmpA,flavohemoprotein (haemoglobin-like protein),69.3937891,11.95166722,107.688537,9.01033597,3.171580901,7.30E-06,0.000176834,Upregulated
hpaA,4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein,28.93302636,5.413200683,44.61291014,8.241503086,3.04290748,7.52E-06,0.000180776,Upregulated
hpaC,4-hydroxyphenylacetate 3-monooxygenase coupling protein,10.70810479,1.948400875,16.5479074,8.493071221,3.086286348,9.82E-08,4.17E-06,Upregulated
hpcB,"3,4-dihydroxyphenylacetate 2,3-dioxygenase",16.91022591,5.454069544,24.54766348,4.500797668,2.17018071,0.000454896,0.006276417,Upregulated
hpcD,5-carboxymethyl-2-hydroxymuconatedelta-isomerase,14.17505039,1.616039287,22.54772446,13.95246059,3.802447666,1.69E-08,8.38E-07,Upregulated
hslS,heat shock protein B,362.0514068,863.4423094,27.79080512,0.032186059,-4.957420252,1.23E-07,5.06E-06,Downregulated
hslT,heat shock protein A,287.0229195,622.1619577,63.59689406,0.102219194,-3.29026197,6.62E-07,2.30E-05,Downregulated
hslV,heat shock protein,104.375641,209.4305764,34.33901742,0.163963725,-2.608551424,0.003374671,0.03274532,Downregulated
htpX,heat shock protein,62.22517096,111.6006194,29.30820535,0.26261687,-1.9289685,2.86E-05,0.000563264,Downregulated
hupA,histone like DNA-binding protein HU-alpha (NS2) (HU-2),318.5985723,601.2175317,130.1859328,0.216537153,-2.207313513,0.006508112,0.054638066,Downregulated
hutG,formiminoglutamase,47.76818935,10.39490383,72.68371303,6.992244874,2.80575571,0.00174592,0.018842107,Upregulated
hyaA,hydrogenase-1 small subunit,19.849243,3.743794102,30.58620893,8.169842704,3.030308302,1.29E-05,0.000289902,Upregulated
hycA,formate hydrogenlyase regulatory protein,5.146765616,0.455983489,8.273953701,18.1452923,4.181523392,8.32E-06,0.000195627,Upregulated
imp,organic solvent tolerance protein precursor,169.9236948,317.3039679,71.67017949,0.225872308,-2.146420689,0.001314191,0.014767717,Downregulated
invF,AraC-family regulatory protein,283.6041008,667.6772481,27.55533588,0.041270443,-4.598747261,3.36E-10,2.49E-08,Downregulated
invH,outer membrane lipoprotein,127.6315305,315.3144173,2.509605872,0.007959058,-6.973186517,3.14E-12,3.73E-10,Downregulated
iolI1,myo-inositol catabolism protein,45.86890142,3.773179849,73.93271581,19.59427294,4.292360136,4.95E-05,0.00092246,Upregulated
iolR,putative transcriptional regulator,85.75860047,143.3769238,47.34638492,0.330223188,-1.598486664,0.003690036,0.035230414,Downregulated
iroB,putative glycosyltransferase,49.45891395,6.730993618,77.94419417,11.57989423,3.533550171,0.002142048,0.022620667,Upregulated
ispB,octaprenyl-diphosphate synthase,65.60234843,127.5375797,24.31219425,0.19062769,-2.391170396,0.000245211,0.003618758,Downregulated
ivbL,ilvBN operon attenuator peptide,10.80118844,4.080714875,15.28150414,3.744810557,1.904892737,0.005610741,0.048795539,Upregulated
katE,catalase HPII,197.7303322,338.3467446,103.9860572,0.30733577,-1.702112407,0.000842016,0.010235665,Downregulated
kdgR,transcriptional regulator KdgR,53.55342478,124.4725399,6.27401468,0.05040481,-4.310294787,6.07E-06,0.000150289,Downregulated
kefB,glutathione-regulated potassium-efflux system protein (K(+)/H(+)antiporter),75.27569999,28.10125169,106.7253322,3.797885353,1.925196355,2.82E-08,1.38E-06,Upregulated
lysP,lysine-specific permease,37.62629304,79.00809737,10.03842349,0.127055629,-2.976467805,0.003200076,0.031330086,Downregulated
maa,maltose O-acetyltransferase,90.7409923,197.1485067,19.80264936,0.100445343,-3.315517419,3.78E-05,0.000722606,Downregulated
malE,periplasmic maltose-binding protein,32.73163613,12.67431687,46.10318231,3.637527985,1.862958347,0.002260289,0.023576218,Upregulated
manA,mannose-6-phosphate isomerase,41.63453086,79.26446605,16.5479074,0.208768295,-2.260025467,1.54E-05,0.000333109,Downregulated
mdoG,Glucans biosynthesis protein G precursor.,389.5079131,869.7279199,69.36124188,0.079750506,-3.648362513,2.17E-21,1.29E-18,Downregulated
melR,melibiose operon regulatory protein,107.3357609,217.259573,34.05321947,0.156739788,-2.673556642,1.41E-05,0.000310779,Downregulated
mgsA,methylglyoxal synthase,35.57256637,67.10946334,14.54796838,0.216779686,-2.205698525,5.92E-05,0.001073096,Downregulated
miaB,MiaB protein (putative tRNA-thiotransferase (or tRNA-methylthiotransferase)),90.36190253,148.1208616,51.85592981,0.350092008,-1.514193969,0.005327384,0.046892451,Downregulated
mltD,membrane-bound lytic murein transglycosylase d precursor,133.6619612,230.431443,69.1489733,0.300084799,-1.736557854,0.000120854,0.001985893,Downregulated
mraZ,conserved hypothetical protein.,49.06222074,95.61568297,18.02657925,0.188531616,-2.407121615,0.000735969,0.009220762,Downregulated
mscL,large-conductance mechanosensitive channel,187.5166558,419.1479173,33.0958148,0.07895975,-3.662738766,0.007259267,0.059196517,Downregulated
msyB,acidic protein MsyB; multicopy suppressor of SecY,58.36335819,107.5927007,25.54379654,0.237411984,-2.074535334,0.000187425,0.002897784,Downregulated
mtlA,mannitol-specific enzyme II of phosphotransferase system,73.40178284,31.29567116,101.472524,3.242382099,1.697054115,7.02E-12,7.52E-10,Upregulated
mukB,cell division protein,185.5759785,33.62067605,286.8795135,8.532830008,3.093024307,1.21E-05,0.000274081,Upregulated
murC,UDP-N-acetylmuramate--L-alanine ligase,52.50305483,22.23206752,72.68371303,3.269318653,1.70899,0.004085249,0.038135509,Upregulated
murE,"UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-dia minopimelate ligase",74.25336888,18.34370942,111.5264752,6.079821295,2.604028919,0.002351203,0.02436905,Upregulated
murG,UDP-N-acetylglucosamine--N-acetylmuramyl-,48.28727931,8.272723522,74.96364983,9.061544199,3.179756924,0.013918863,0.09830385,Upregulated
nam,pyrazinamidase/nicotinamidase,17.14366178,6.390863085,24.31219425,3.804211407,1.927597422,2.25E-05,0.000454771,Upregulated
napH,ferredoxin-type protein NapH,19.6890743,3.343372347,30.58620893,9.148310675,3.19350536,0.006452579,0.054311283,Upregulated
narH,respiratory nitrate reductase 1 beta chain,29.03485438,5.331967371,44.83677905,8.40904978,3.071942786,3.54E-11,3.17E-09,Upregulated
narK,nitrite extrusion protein (nitrite facilitator),41.74494645,5.092322209,66.18002928,12.99604121,3.700000318,0.005071005,0.045121594,Upregulated
nfnB,oxygen-insensitive NAD(P)H nitroreductase,71.2916925,127.1407018,34.05901964,0.267884471,-1.900317143,0.000295373,0.00430232,Downregulated
nifU,NifU-like protein,17.10366274,34.11263511,5.764347829,0.168979846,-2.565076906,0.000427736,0.005964593,Downregulated
nirB,nitrite reductase large subunit,112.0490688,10.22720331,179.9303124,17.59330551,4.136954664,6.87E-06,0.000167605,Upregulated
nrdH,putative glutaredoxin,10.67986536,3.760006704,15.29310447,4.067307766,2.024074161,0.000150082,0.002423551,Upregulated
nrfB,"penta-heme cytochrome c , subunit of nitrite reductase complex",20.04971164,6.538466533,29.05720838,4.444040239,2.15187188,0.000122647,0.002010301,Upregulated
ntpA,DATP pyrophosphohydrolase,22.50061339,9.280616687,31.31394453,3.374123249,1.754512673,0.000238432,0.00353593,Upregulated
nuoA,NADH dehydrogenase I chain A,135.4377782,288.9507234,33.0958148,0.11453792,-3.126102787,0.008041335,0.063978503,Downregulated
nuoL,NADH dehydrogenase I chain L,99.20329315,38.30261312,139.8037465,3.649979339,1.867888297,0.011300237,0.083318543,Upregulated
oadB2,oxaloacetate decarboxylase beta chain 2,63.18703697,1.466916111,104.3337842,71.12457449,6.152276211,0.010542155,0.078615383,Upregulated
oadG2,oxaloacetate decarboxylase gamma chain (ec 4.1.1.3),14.27140571,1.463031639,22.81032176,15.59113361,3.962653923,1.97E-12,2.48E-10,Upregulated
ompD,outer membrane protein,773.0826366,1770.803182,107.9356066,0.06095291,-4.036161096,2.00E-33,2.61E-30,Downregulated
ompF,outer membrane protein F precursor,249.359277,578.6365831,29.84107285,0.051571355,-4.277286228,0.003061337,0.030243417,Downregulated
ompR,two-component response regulator OmpR,67.05542644,119.8944488,31.82941154,0.265478609,-1.913332472,0.012422119,0.089967507,Downregulated
oppA,periplasmic oligopeptide-binding protein precursor (OppA),131.0860842,233.4375734,62.85175797,0.269244394,-1.893011789,6.21E-10,4.37E-08,Downregulated
osmB,osmotically inducible lipoprotein B precursor,28.04783733,47.19733712,15.28150414,0.323778948,-1.626918912,0.000905212,0.01090255,Downregulated
osmC,osmotically inducible protein C,48.10679477,79.71588385,27.03406871,0.339130264,-1.56008856,0.000998731,0.011854272,Downregulated
osmY,Putative periplasmic protein,99.20117538,196.1499087,34.56868649,0.176236057,-2.504418973,2.80E-05,0.000553777,Downregulated
parA,plasmid partition protein,59.93302397,135.539425,9.528756637,0.070302472,-3.83028077,3.15E-08,1.51E-06,Downregulated
pckA,phosphoenolpyruvate carboxykinase,301.6230585,612.7307904,94.21790396,0.15376721,-2.701180208,2.82E-16,5.94E-14,Downregulated
pduA,putative propanediol utilization protein,11.57454553,0.350093918,19.05751327,54.43543087,5.766474072,0.007259213,0.059196517,Upregulated
pduH,Propanediol utilization protein,9.289622077,0.284398495,15.29310447,53.77350703,5.74882366,0.009964893,0.075603713,Upregulated
pduU,putative propanediol utilization protein PduU,15.50435237,0.410385141,25.56699719,62.30000714,5.961160424,9.47E-18,3.10E-15,Upregulated
pduV,putative propanediol utilization protein PduV,17.37651117,0.561873061,28.58626991,50.87674049,5.66893434,0.005337507,0.04691841,Upregulated
pflA,pyruvate formate-lyase 1 activating enzyme,80.93726434,175.6390953,17.80271034,0.101359611,-3.302445206,0.000200336,0.003068379,Downregulated
phoH,PhoH protein (phosphate starvation-inducible protein PsiH),66.76785062,109.0928805,38.55116404,0.353379284,-1.500710625,1.18E-09,7.79E-08,Downregulated
phsB,thiosulfate reductase electron transport protein PhsB,27.78299499,10.0495394,39.60529872,3.941006362,1.978564078,6.31E-09,3.50E-07,Upregulated
pilM,pilus protein,7.107850039,2.358786016,10.27389272,4.355584887,2.122866463,0.00961855,0.073745972,Upregulated
pipC,cell invasion protein,67.84417674,167.7282375,1.254802936,0.007481167,-7.06252097,0.000108295,0.001816029,Downregulated
pocR,pdu/cob regulatory protein PocR,67.0032376,142.3330291,16.78337663,0.117916247,-3.08416558,0.003873342,0.036872859,Downregulated
potH,putrescine transport system permease protein PotH,25.95861363,7.017586553,38.58596501,5.498466562,2.459029329,1.63E-08,8.15E-07,Upregulated
ppdD,prepilin peptidase dependent protein D precursor,8.899365427,1.190961273,14.03830153,11.78737029,3.55916999,0.000464656,0.00637075,Upregulated
ppiA,peptidyl-prolyl cis-trans isomerase,40.1184961,79.23878797,14.03830153,0.177164516,-2.496838416,0.012264063,0.089118858,Downregulated
ppk,Polyphosphate kinase,117.3356927,227.9314665,43.60517676,0.19130828,-2.386028781,1.44E-05,0.000313726,Downregulated
prgH,type III secretion apparatus component,382.720345,920.332571,24.31219425,0.026416749,-5.242403275,9.11E-08,3.95E-06,Downregulated
priB,primosomal replication protein N,59.06773521,114.982856,21.79098806,0.189515105,-2.399615252,0.001136292,0.013060366,Downregulated
proB,glutamate 5-kinase,47.26737372,18.62067958,66.36516981,3.564057344,1.833520549,4.77E-06,0.000123199,Upregulated
prpE,PrpE protein,57.51065768,9.9205133,89.2374206,8.995242272,3.169162139,0.009224316,0.071732495,Upregulated
psiB,plasmid SOS inhibition protein,18.30196691,3.648712932,28.0708029,7.693343769,2.943610775,8.28E-10,5.64E-08,Upregulated
pSLP2_intergenic_65663_65956,pSLP2_intergenic_65663_65956,23.46148489,51.88939488,4.509544893,0.08690687,-3.524385964,0.012282628,0.089154706,Downregulated
pSLP2_intergenic_84744_84896,pSLP2_intergenic_84744_84896,2.517711508,0.647665558,3.764408808,5.812272646,2.539102379,0.007635004,0.061569573,Upregulated
pSLT1344_intergenic_25316_25610,pSLT1344_intergenic_25316_25610,4.479458521,1.787624282,6.27401468,3.509694259,1.811345358,0.00299031,0.029676213,Upregulated
pSLT1344_intergenic_54221_54378,pSLT1344_intergenic_54221_54378,17.22219311,0.587374336,28.31207229,48.20107139,5.590993309,1.04E-16,2.71E-14,Upregulated
pSLT1344_intergenic_80324_80561,pSLT1344_intergenic_80324_80561,8.667468572,1.375719413,13.52863468,9.833861868,3.29775809,0.000117852,0.001955611,Upregulated
pSLT1344_intergenic_90163_91002,pSLT1344_intergenic_90163_91002,25.81460548,5.539862041,39.3311011,7.09965353,2.827748621,3.32E-09,2.01E-07,Upregulated
pssA,CDP-diacylglycerol-serineO-phosphatidyltransferase,68.74046067,116.9721127,36.58602599,0.312775628,-1.676799996,0.004883831,0.043693916,Downregulated
pstC,phosphate transport system permease protein,43.70102699,10.82251689,65.62003372,6.063287715,2.600100283,0.002990112,0.029676213,Upregulated
ptsG,"PTS system, glucose-specific IIbc component",45.66871205,7.431011151,71.16051264,9.576154739,3.259446465,4.97E-05,0.000923343,Upregulated
purU,formyltetrahydrofolate deformylase,118.4035542,252.784977,28.81593898,0.113993875,-3.13297179,3.92E-08,1.82E-06,Downregulated
pyrG,CTP synthase,250.3817398,566.5638018,39.59369839,0.069883918,-3.838895691,1.57E-25,1.28E-22,Downregulated
